id,name,neighbourhood,neighbourhood_cleansed,room_type,price,latitude,longitude
44548074,Brand new design apartment directly at Mauerpark,,Prenzlauer Berg Nordwest,Entire home/apt,$58.00,52.54652,13.40245
44549170,Little gem in the heart of Berlin,,Brunnenstr. Nord,Entire home/apt,$50.00,52.54869,13.39639
44549493,Berlin's Heart,,Frankfurter Allee Süd FK,Entire home/apt,$50.00,52.50799,13.45255
44550217,Modern flat in Prenzlauer Berg,"Berlin, Germany",Brunnenstr. Süd,Entire home/apt,$58.00,52.53744,13.39391
44562761,Happy and lovely Moments~mit Kino-Atmosphäre,"Berlin, Germany",Friedrichsfelde Nord,Entire home/apt,$50.00,52.51263,13.5094
44564104,Beautiful and cosy 2 room apartment,"Berlin, Germany",Osloer Straße,Entire home/apt,$95.00,52.55257,13.38731
44564116,Bright and stylish flat in the heart of Berlin,"Berlin, Germany",Schöneberg-Nord,Entire home/apt,$100.00,52.48999,13.36315
44564398,Helle 2 Zimmerwohnung nahe S Bundesplatz,"Berlin, Germany",Volkspark Wilmersdorf,Entire home/apt,$27.00,52.478530000000006,13.323479999999998
44564481,"Modernes 1,5 Zimmer Apartment mit Terrasse-Neubau",,Tempelhof,Entire home/apt,$89.00,52.457440000000005,13.37749
44565587,Edles Urlaubsfeeling am gemütlichen Landwehrkanal,"Berlin, Germany",Reuterstraße,Entire home/apt,$85.00,52.4919,13.4266
44566079,"Modernes 2,5 Zimmer Erdgeschoss-Apartment-Neubau",,Tempelhof,Entire home/apt,$99.00,52.45727,13.37704
44566364,Charmante Maisonett-like Wohnung im Szenekiez,"Berlin, Germany",Helmholtzplatz,Entire home/apt,$89.00,52.5453,13.41687
44566576,Helle 2 Zimmerwohnung im Schillerkiez,"Berlin, Germany",Neuköllner Mitte/Zentrum,Entire home/apt,$75.00,52.475530000000006,13.4294
44566850,"Cozy and quiet room in Moabit, Mitte","Berlin, Germany",Moabit Ost,Private room,$40.00,52.53171999999999,13.36184
44566978,Bright apartment in Lichtenberg,,Neu Lichtenberg,Private room,$40.00,52.505930000000006,13.50375
44569527,"Private garden, big living room with piano",,Zehlendorf  Südwest,Private room,$20.00,52.42533,13.183179999999998
44570548,Luxury new designed Loft in hip Prenzlauer Berg,"Berlin, Germany",Prenzlauer Berg Nordwest,Entire home/apt,$150.00,52.54786,13.40642
44572421,Wohnung in Berlin in der Nähe vom Hauptbahnhof,,Moabit Ost,Entire home/apt,$145.00,52.530280000000005,13.362
44572985,Cozy central room,,Frankfurter Allee Süd FK,Private room,$30.00,52.51145,13.4673
44583200,Schöne Studiowohnung mitten in Berlin,"Berlin, Germany",Wedding Zentrum,Entire home/apt,$50.00,52.5554,13.3799
44583768,primeflats - Apartment Grand Curtindo Lichterfelde West,"Berlin, Germany",Drakestr.,Entire home/apt,$97.00,52.44113,13.29337
44583776,homaris - Apartment Smile,,Volkspark Wilmersdorf,Entire home/apt,$144.00,52.49078000000001,13.33368
44583780,homaris - Apartment In the middle,,Volkspark Wilmersdorf,Entire home/apt,$144.00,52.49069,13.33301
44583783,homaris - Apartment Prince,,Volkspark Wilmersdorf,Entire home/apt,$144.00,52.48931999999999,13.33235
44583903,Beautiful room with balcony in Neukölln,,Rixdorf,Private room,$30.00,52.48069,13.44026
44583933,homaris - Apartment Like It,,Neuköllner Mitte/Zentrum,Entire home/apt,$144.00,52.47578000000001,13.42816
44584950,M Apartment 3 Personen,,Alexanderplatz,Private room,$117.00,52.527840000000005,13.40328
44585791,Charming Room | South Balcony | Friedrichshain,"Berlin, Germany",Frankfurter Allee Nord,Entire home/apt,$60.00,52.51995,13.4547
44586085,Lovely Penthouse in the middle of Berlin,"Berlin, Germany",Schöneberg-Nord,Entire home/apt,$99.00,52.50321,13.3474
44588475,e,,Rixdorf,Entire home/apt,$50.00,52.470690000000005,13.44465
44590435,Dreibettzimmer Standard,"Berlin, Germany",Prenzlauer Berg Süd,Private room,$75.00,52.53037,13.42544
44591385,Einzelzimmer,"Berlin, Germany",Prenzlauer Berg Süd,Private room,$33.00,52.53037,13.42544
44593635,Traumhafte Wohnung am Tempelhofer Feld,"Berlin, Germany",Neuköllner Mitte/Zentrum,Entire home/apt,$50.00,52.47716,13.42696
44593899,Sunny Apartment in sunny Berlin,,Moabit Ost,Entire home/apt,$40.00,52.53004,13.350220000000002
44595559,"a private room , feel free",,Rixdorf,Private room,$39.00,52.48508,13.4483
44596704,A cozy room in designer apartment with garden,"Berlin, Germany",Pankow Zentrum,Private room,$35.00,52.56568000000001,13.39295
44601355,Large Apartment w/Balcony in vibrant Berlin-Mitte,"Berlin, Germany",Alexanderplatz,Entire home/apt,$80.00,52.52436,13.40702
44603738,Bright Stylish And Quiet Apartment In Kreuzberg,,südliche Luisenstadt,Entire home/apt,$35.00,52.49378000000001,13.43731
44619998,Nice Room in a great Apartment,,Frankfurter Allee Süd FK,Private room,$35.00,52.51124,13.46819
44625226,Flat with amazing view at Mauerpark,,Prenzlauer Berg Südwest,Private room,$90.00,52.53871,13.40554
44625375,Home away from home,,Prenzlauer Berg Ost,Entire home/apt,$60.00,52.53659,13.43517
44629039,Untermiete für Studierende,"Berlin, Germany",Karlshorst,Private room,$10.00,52.4916,13.52452
44629654,Cozy Flat in authentic urban district,"Berlin, Germany",Rixdorf,Entire home/apt,$70.00,52.48682,13.447820000000002
44631237,3 rooms at Alexanderplatz,,Alexanderplatz,Entire home/apt,$150.00,52.52554,13.41659
44636130,Haus Iwona zwischen Wald und Seen,"Berlin, Germany",Rahnsdorf/Hessenwinkel,Entire home/apt,$214.00,52.44146,13.69786
44640754,Top floor sunny studio apartment - Beautiful view,"Berlin, Germany",Osloer Straße,Entire home/apt,$34.00,52.55548,13.3858
44641015,"Dachgeschosswohnung mitten im Prenzlauer Berg,75qm","Berlin, Germany",Helmholtzplatz,Entire home/apt,$109.00,52.54331,13.42234
44641268,Quiet room in exciting Neukölln !,"Berlin, Germany",Neuköllner Mitte/Zentrum,Private room,$35.00,52.46621999999999,13.43627
44641925,Hausboot DUVAL 6 - mit und ohne Führerschein,,Haselhorst,Entire home/apt,$220.00,52.55446,13.22473
44643198,Exclusive 1 bedroom apartment in Prenzlauer Berg,,Prenzlauer Berg Nordwest,Entire home/apt,$50.00,52.54751,13.41022
44645079,Wohnen über den Dächern von Berlin-Mitte,,Alexanderplatz,Private room,$40.00,52.52666,13.38803
44646133,Nice apartment in the heart of the city,,Regierungsviertel,Entire home/apt,$90.00,52.51294,13.40313
44653345,Apartment Isabella at Hackescher Markt,,Alexanderplatz,Entire home/apt,$80.00,52.52279,13.405879999999998
44654961,Schönes Zimmer in Berliner WG,,Frankfurter Allee Süd FK,Private room,$35.00,52.5103,13.473820000000002
44655275,Gemütliches Zimmer in Berlin Tempelhof,,Tempelhof,Private room,$45.00,52.45721999999999,13.37048
44656266,Cozy 1-bedroom apartment in Prenzlauerberg,,Helmholtzplatz,Entire home/apt,$45.00,52.54558000000001,13.41622
44658179,Schöne Altbauwohnung mit Charakter,,Tempelhofer Vorstadt,Private room,$60.00,52.48891999999999,13.39167
44664987,"Steglitz City! Saubere vollausgestattete 1,5 Zi","Berlin, Germany",Albrechtstr.,Entire home/apt,$59.00,52.4532,13.34225
44670820,Central Sunny Roof Top Apartment with Elevator,,Schöneberg-Nord,Entire home/apt,$51.00,52.49836,13.36051
44671890,"25qm ruhiges, helles Künstlerzimmer am Mauerpark",,Prenzlauer Berg Nordwest,Private room,$25.00,52.55316,13.40294
44673866,Modern 2 room flat in the heart of Friedrichshain,"Berlin, Germany",Frankfurter Allee Süd FK,Entire home/apt,$75.00,52.51198,13.468420000000002
44677094,Artist Flair Room/,,Frankfurter Allee Süd FK,Private room,$30.00,52.511230000000005,13.45201
44677516,Cosy Artist Flair Flat,,Karl-Marx-Allee-Süd,Entire home/apt,$61.00,52.51152,13.451720000000002
44677842,Guardian 2 room apartment near Island,,Regierungsviertel,Entire home/apt,$60.00,52.50898000000001,13.398220000000002
44678534,Cozy Apartment in the heart of Berlin,"Berlin, Germany",Düsseldorfer Straße,Entire home/apt,$65.00,52.49611,13.312079999999998
44679288,Kleine aber feine 1 Zimmer Wohnung im Schwedenkiez,"Berlin, Germany",Prenzlauer Berg Nordwest,Entire home/apt,$35.00,52.55141,13.39976
44679779,Zweinihaus - Gästehaus mitten im Grünen,,Müggelheim,Entire home/apt,$75.00,52.42681,13.67126
44679924,Cozy and spacious room in the center of Berlin,,Frankfurter Allee Süd FK,Private room,$49.00,52.51282,13.45426
44680668,Big Beautiful Altbau Apartment in Friedrichshain!,"Berlin, Germany",Frankfurter Allee Nord,Entire home/apt,$50.00,52.52389,13.45077
44682119,1 Zimmer Appartement in Schöneberg,,Schöneberg-Süd,Entire home/apt,$39.00,52.48941,13.34918
44684197,Quite place in sleepless Berlin,"Berlin, Germany",Frankfurter Allee Süd FK,Entire home/apt,$31.00,52.50758,13.46815
44685236,"Incredible location, Bright double room","Berlin, Germany",Tempelhofer Vorstadt,Private room,$29.00,52.48937,13.39109
44688884,Grüne Oase im schönen Wedding,,Wedding Zentrum,Entire home/apt,$80.00,52.553430000000006,13.366320000000002
44690260,Sunny one bedroom apartment in Berlin city center,,Alexanderplatz,Entire home/apt,$75.00,52.52868,13.38412
44691739,Green house in Friedrichshain,,Frankfurter Allee Nord,Private room,$30.00,52.52109,13.45415
44694265,Doppel- oder Zweibettzimmer,"Berlin, Germany",Neue Kantstraße,Private room,$56.00,52.50637,13.30125
44695420,Vintage Art Loft in Kreuzberg,,Südliche Friedrichstadt,Private room,$43.00,52.498540000000006,13.40599
44703346,"Bright, central apartment in quiet area","Berlin, Germany",Karl-Marx-Allee-Süd,Entire home/apt,$45.00,52.51478,13.44633
44723033,Central Chestnut-Tree Garden House,,Prenzlauer Berg Süd,Entire home/apt,$43.00,52.53098000000001,13.43532
44725887,Beautiful bright 3room big quiet flat in Neukölln,,Rixdorf,Entire home/apt,$69.00,52.47314,13.44204
44732131,4 zimmer Apartments am Hackescher Markt,,Alexanderplatz,Entire home/apt,$200.00,52.52274,13.39855
44736946,Beautiful room old building apartment in Neukölln,,Rixdorf,Private room,$29.00,52.48005,13.44518
44738029,Lovely Apartment Prenzlauerberg,,Helmholtzplatz,Entire home/apt,$50.00,52.5428,13.42174
44739370,kleine charmante Wohnung in Berlin Charlottenburg,,Schloß Charlottenburg,Private room,$32.00,52.51763,13.30005
44740912,Wohnung mitten im Szenebezirk Prenzlberg,"Berlin, Germany",Prenzlauer Berg Südwest,Entire home/apt,$49.00,52.53818,13.40848
44743258,the annachron olive shed,,Prenzlauer Berg Nordwest,Private room,$66.00,52.54489,13.41252
44744344,"Modern, cozy and perfectly located new flat Mitte","Berlin, Germany",Moabit Ost,Entire home/apt,$98.00,52.53115,13.36174
44749107,Kreuzkölln : 2 Bedroom Apartment on Pannier Str,"Berlin, Germany",südliche Luisenstadt,Private room,$180.00,52.4932,13.43621
44751263,Sleep Like Home Suite,,Helmholtzplatz,Entire home/apt,$84.00,52.54634,13.41705
44775716,"Private studio in Prenzlauer berg,   new furnished","Berlin, Germany",Fennpfuhl,Entire home/apt,$69.00,52.52426,13.47895
44776173,Berlin Home ** Cozy &Central,"Berlin, Germany",Schöneberg-Süd,Entire home/apt,$84.00,52.48666,13.339
44776219,3 Zimmer Apartment am Hackescher Martk,,Alexanderplatz,Entire home/apt,$150.00,52.52273,13.399020000000002
44776361,Wunderschöne 2 Zi-Wohnung mit 2 Katzen in Neukölln,,Neuköllner Mitte/Zentrum,Entire home/apt,$50.00,52.48261,13.4292
44778566,2 Zimmer apartment am Hackescher Markt,,Alexanderplatz,Entire home/apt,$130.00,52.52415,13.39879
44780766,Fancy Studio just 10 min to Nollendorfplatz!!,"Berlin, Germany",Albrechtstr.,Entire home/apt,$30.00,52.4592,13.334829999999998
44787127,Wunderschöne Wohnung im Herzen von Charlottenburg,,Kantstraße,Entire home/apt,$80.00,52.50883,13.31339
44788641,Cosy 2 Room Appartement / Friedrichshain,,Frankfurter Allee Nord,Entire home/apt,$45.00,52.52141999999999,13.452370000000002
44791182,Alternative Wohnung mit Balkon inmitten Kreuzbergs,"Berlin, Germany",Südliche Friedrichstadt,Entire home/apt,$45.00,52.50182,13.38669
44793176,Stylish flat in the Boxhagener Kiez,,Frankfurter Allee Süd FK,Private room,$95.00,52.51401,13.462320000000002
44806805,Modern and cozy apartment in the center of Berlin,,Moabit Ost,Entire home/apt,$118.00,52.53051,13.36347
44829918,Eine Gemütliche Übernachtung in Berlin,,Osloer Straße,Private room,$20.00,52.56143,13.37762
44834776,"Beautiful central, quiet & bright studio","Berlin, Germany",Moabit West,Entire home/apt,$25.00,52.51945,13.33245
44872206,Cosy Apartment near relaxing GREEN & CAFES,"Berlin, Germany",Frankfurter Allee Süd FK,Entire home/apt,$45.00,52.51142,13.46971
44873521,Quiet and very charming 2-room apartment,"Berlin, Germany",Prenzlauer Berg Nordwest,Entire home/apt,$52.00,52.54872,13.40909
44881124,Ruhiges Zimmer zum Innenhof,,Karl-Marx-Allee-Nord,Private room,$30.00,52.5251,13.42407
44881254,Dachgeschosswohnung mit Balkon Kreuzberg,,südliche Luisenstadt,Entire home/apt,$90.00,52.49768,13.441670000000002
44893354,stylish artist's apartment close to Alexanderplatz,"Berlin, Germany",Prenzlauer Berg Ost,Entire home/apt,$50.00,52.54255,13.44012
44893462,Kreuzberg  flat with a balcony,"Berlin, Germany",nördliche Luisenstadt,Entire home/apt,$64.00,52.50189,13.42472
44907154,Cheaper than a hotel with atmosphere of a hostel,,Volkspark Wilmersdorf,Private room,$30.00,52.4908,13.33346
44910125,Spacious Room in Hippest Area | Bike included,,Reuterstraße,Private room,$35.00,52.48359,13.43544
44925637,Cozy Central Alt bau in Prenzlauerberg.,"Berlin, Germany",Prenzlauer Berg Südwest,Private room,$60.00,52.533930000000005,13.4205
44929557,Cosy large room in Moabit,"Berlin, Germany",Moabit West,Private room,$30.00,52.5307,13.325820000000002
44930432,Zentrale Wohlfühloase mit Garten (80qm),"Berlin, Germany",Pankow Süd,Entire home/apt,$55.00,52.56134,13.41112
44932429,Sehr schöne 3 Zimmer Wohnung direkt am Park,,Moabit Ost,Private room,$50.00,52.52149,13.34559
44936025,Cozy Apartment by Maybach Ufer (Kreuzkölln),"Berlin, Germany",Reuterstraße,Entire home/apt,$40.00,52.4897,13.43051
44953111,"Beautiful spacious apartment, heart of Kreuzberg","Berlin, Germany",Tempelhofer Vorstadt,Entire home/apt,$120.00,52.49057,13.42363
44966113,Sehr schönes Zimmer Zentrum Berlin.,,Schöneberg-Süd,Private room,$20.00,52.48723,13.358579999999998
44974395,the bunny nest,,Schöneberg-Süd,Entire home/apt,$80.00,52.48577,13.33923
44982069,"Large room w/king bed, beautiful Kreuzberg apt.",,Reuterstraße,Private room,$55.00,52.49044,13.42406
44982212,"Cozy, bright and big room with balcony","Berlin, Germany",Wedding Zentrum,Private room,$45.00,52.55475,13.379129999999998
44985136,Bedroom in a beautiful apmt in the best location,"Berlin, Germany",Rixdorf,Entire home/apt,$60.00,52.47237,13.44826
44987538,Room in Wedding,,Osloer Straße,Private room,$40.00,52.55839,13.38867
44992573,FR Cozy room in the heart of Berlin Friedrichshain,"Berlin, Germany",Frankfurter Allee Süd FK,Entire home/apt,$36.00,52.51492,13.45801
44996673,Amazing 2 room in the heart of Friedrichshain,"Berlin, Germany",Frankfurter Allee Nord,Entire home/apt,$38.00,52.51689,13.46504
44997027,Cute room 5th floor with big balcony city center!,,Südliche Friedrichstadt,Private room,$36.00,52.50106,13.3898
44998181,Privatzimmer vom 24.08.2020 – 07.09.2020,,Ost 1,Private room,$30.00,52.56877,13.37035
45001060,Fantastic location bright double room,"Berlin, Germany",Tempelhofer Vorstadt,Private room,$27.00,52.48978,13.395029999999998
45006092,Cossy room in the center of Berlin,,Moabit Ost,Private room,$25.00,52.51495,13.33566
45006132,FACTORY LOFT in quiet backyard,,Prenzlauer Berg Süd,Entire home/apt,$80.00,52.53447,13.422620000000002
45007511,Stylish and sunny apartment in Berlin Moabit,,Moabit West,Entire home/apt,$40.00,52.53106999999999,13.31684
45007609,A big and bright room in Neu Köln,,Reuterstraße,Private room,$23.00,52.48341,13.43209
45007965,Schickes 3-Bettzimmer mit Bad und Küchenzugang,,Karl-Marx-Allee-Süd,Shared room,$19.00,52.51062,13.44691
45011020,Amazing Apartment for 4 in Prenzlauer Berg Berlin,"Berlin, Germany",Prenzlauer Berg Süd,Entire home/apt,$89.00,52.53133,13.426620000000002
45016027,Feel like Home,"Berlin, Germany",Schöneberg-Süd,Entire home/apt,$80.00,52.48621,13.34008
45020015,Central cozy Flat // Girls only,"Berlin, Germany",Prenzlauer Berg Südwest,Private room,$19.00,52.5377,13.41104
45046617,"COZY APARTMENT, BIG TERRACE NEAR ALEXANDERPLATZ",,Karl-Marx-Allee-Nord,Entire home/apt,$75.00,52.52245,13.44972
45047193,Sunny room in Kreuzberg loft,,südliche Luisenstadt,Private room,$60.00,52.49099,13.43721
45049006,Helle gemütliche 1-Zimmerwohnung mit Südbalkon,"Berlin, Germany",Tempelhof,Entire home/apt,$68.00,52.4832,13.37759
45049619,Gaijin Garden Room Berlin,,Schöneberg-Nord,Private room,$94.00,52.50021,13.35276
45049725,Ein Hotel zum Verlieben,,Alexanderplatz,Private room,$134.00,52.52378,13.40255
45050381,Minimalist modern flat F-Hain  (Queer Friendly),"Berlin, Germany",Frankfurter Allee Nord,Entire home/apt,$75.00,52.52074,13.45443
45051668,Fresh Apartment,,Prenzlauer Berg Südwest,Entire home/apt,$95.00,52.53584,13.40859
45051833,Gaijin Room with a view,,Schöneberg-Nord,Private room,$89.00,52.50021,13.35276
45052063,Schönes kleines Zimmer in Schöneberg,,Schöneberg-Nord,Private room,$22.00,52.49528000000001,13.35055
45052519,Ein zentral gelegen Familienhotelim Herzen Berlins,,Schöneberg-Nord,Private room,$99.00,52.49423,13.33787
45052560,Big flat in Berlin City Centre!,,Moabit Ost,Entire home/apt,$49.00,52.53464,13.35019
45052800,Berlin West Center Appartement (Kudamm/Zoo/TU-Uni),,Kantstraße,Private room,$34.00,52.50583,13.31257
45052989,Sunny Berlin Mitte apartment,"Berlin, Germany",Alexanderplatz,Entire home/apt,$45.00,52.52458000000001,13.40605
45055988,Sonnige Dachgeschoss Wohnung direkt am Rosenthaler,"Berlin, Germany",Brunnenstr. Süd,Entire home/apt,$85.00,52.53065,13.40363
45057084,Helles Studio am Wasser in Köpenick - Apt. no. 2,"Berlin, Germany",Köpenick-Süd,Entire home/apt,$33.00,52.42833,13.58257
45061064,Sun Filled 1 bedroom apartment by SoHo House Mitte,"Berlin, Germany",Prenzlauer Berg Südwest,Entire home/apt,$55.00,52.5291,13.41412
45061283,Gemütliche Wohnung mit schönem Ausblick,,Alt-Hohenschönhausen Nord,Entire home/apt,$21.00,52.5464,13.50836
45061631,Nettes Zimmer und gut gelegen,"Berlin, Germany",Frankfurter Allee Süd,Private room,$26.00,52.505,13.48674
45062564,Lovely Apartment in the ❤️ of Neukolln,,Reuterstraße,Entire home/apt,$73.00,52.48752,13.43171
45062599,Gaijin Apartment with a view,,Schöneberg-Nord,Private room,$99.00,52.50021,13.35276
45063224,Schöne Altbauwohnung in Moabit,,Moabit West,Private room,$50.00,52.52805,13.33378
45063474,Wunderschöne Maisonette-Wohnung mit Terrasse,,Frankfurter Allee Süd FK,Entire home/apt,$37.00,52.50909,13.45419
45065660,Very central 3 rooms Apt. at Alexanderplatz,,Alexanderplatz,Entire home/apt,$200.00,52.52336999999999,13.41082
45065753,großes helles Zimmer Kreuzberg am Kanal,,Tempelhofer Vorstadt,Private room,$35.00,52.49524,13.41686
45066365,Former artist studio in the heart of Kreuzberg,"Berlin, Germany",nördliche Luisenstadt,Entire home/apt,$80.00,52.50247,13.41866
45066616,1 Raum Wohnung Mariendorf,,Mariendorf,Entire home/apt,$50.00,52.44026,13.39665
45068593,Casa Lily - Boho Kids,,Kantstraße,Entire home/apt,$111.00,52.508390000000006,13.30299
45068810,Schöne 2-Zimmer Wohnung in Berlin,,Alt-Hohenschönhausen Nord,Entire home/apt,$33.00,52.561530000000005,13.5015
45070765,Kleines Zimmer in Wilmersdorf,,Düsseldorfer Straße,Private room,$25.00,52.492740000000005,13.31674
45071996,Modern & Cosy Apartment in Mitte,,Alexanderplatz,Entire home/apt,$85.00,52.52559,13.39035
